Název části obce;Název ulice;Číslo domovní;PSČ
Dvůr Králové nad Labem;Bubeníkova;2247;54401
Dvůr Králové nad Labem;Klicperova;2248;54401
Dvůr Králové nad Labem;Krátká;2249;54401
Dvůr Králové nad Labem;Mánesova;2250;54401
Dvůr Králové nad Labem;Pod Lesem;2251;54401
Dvůr Králové nad Labem;Ke Skále;2252;54401
Dvůr Králové nad Labem;Na Příčce;2253;54401
Dvůr Králové nad Labem;Klicperova;2254;54401
Dvůr Králové nad Labem;Klicperova;2255;54401
Dvůr Králové nad Labem;Slunečná;2256;54401
Dvůr Králové nad Labem;Slunečná;2257;54401
Dvůr Králové nad Labem;Slunečná;2258;54401
Dvůr Králové nad Labem;Slunečná;2259;54401
Dvůr Králové nad Labem;Nedbalova;2260;54401
Dvůr Králové nad Labem;Klicperova;2261;54401
Dvůr Králové nad Labem;Na Vyhlídce;2262;54401
Dvůr Králové nad Labem;Drtinova;2263;54401
Dvůr Králové nad Labem;Na Vyhlídce;2264;54401
Dvůr Králové nad Labem;Na Vyhlídce;2265;54401
Dvůr Králové nad Labem;Dukelská;2266;54401
Dvůr Králové nad Labem;Dukelská;2267;54401
Dvůr Králové nad Labem;Fibichova;2268;54401
Dvůr Králové nad Labem;Bratří Čapků;2270;54401
Dvůr Králové nad Labem;Klicperova;2271;54401
Dvůr Králové nad Labem;Polní;2272;54401
Dvůr Králové nad Labem;Klicperova;2273;54401
Dvůr Králové nad Labem;Pod Lesem;2274;54401
Dvůr Králové nad Labem;Slunečná;2275;54401
Dvůr Králové nad Labem;Slunečná;2276;54401
Dvůr Králové nad Labem;Slunečná;2277;54401
Dvůr Králové nad Labem;Slunečná;2278;54401
Dvůr Králové nad Labem;Slunečná;2279;54401
Dvůr Králové nad Labem;Slunečná;2280;54401
Dvůr Králové nad Labem;Nová Tyršova;2281;54401
Dvůr Králové nad Labem;Nová Tyršova;2282;54401
Dvůr Králové nad Labem;Nová Tyršova;2283;54401
Dvůr Králové nad Labem;Nová Tyršova;2284;54401
Dvůr Králové nad Labem;Okružní;2285;54401
Dvůr Králové nad Labem;nábřeží Benešovo;2286;54401
Dvůr Králové nad Labem;Pod Slévárnou;2288;54401
Dvůr Králové nad Labem;Táboritská;2289;54401
Dvůr Králové nad Labem;Na Vyhlídce;2290;54401
Dvůr Králové nad Labem;Na Vyhlídce;2291;54401
Dvůr Králové nad Labem;Slunečná;2292;54401
Dvůr Králové nad Labem;Slunečná;2293;54401
Dvůr Králové nad Labem;Pod Lesem;2294;54401
Dvůr Králové nad Labem;Na Vyhlídce;2295;54401
Dvůr Králové nad Labem;Na Vyhlídce;2296;54401
Dvůr Králové nad Labem;Leoše Janáčka;2297;54401
Dvůr Králové nad Labem;Sadová;2298;54401
Dvůr Králové nad Labem;Na Vyhlídce;2299;54401
Dvůr Králové nad Labem;Leoše Janáčka;2300;54401
Dvůr Králové nad Labem;Krátká;2301;54401
Dvůr Králové nad Labem;Pod Lesem;2302;54401
Dvůr Králové nad Labem;Pod Lesem;2303;54401
Dvůr Králové nad Labem;Pod Lesem;2304;54401
Dvůr Králové nad Labem;Okružní;2305;54401
Dvůr Králové nad Labem;Okružní;2306;54401
Dvůr Králové nad Labem;Okružní;2307;54401
Dvůr Králové nad Labem;Okružní;2308;54401
Dvůr Králové nad Labem;Okružní;2309;54401
Dvůr Králové nad Labem;Okružní;2310;54401
Dvůr Králové nad Labem;Okružní;2311;54401
Dvůr Králové nad Labem;Okružní;2312;54401
Dvůr Králové nad Labem;Okružní;2313;54401
Dvůr Králové nad Labem;Okružní;2314;54401
Dvůr Králové nad Labem;Okružní;2315;54401
Dvůr Králové nad Labem;Okružní;2316;54401
Dvůr Králové nad Labem;Polní;2317;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2318;54401
Dvůr Králové nad Labem;Okružní;2319;54401
Dvůr Králové nad Labem;Okružní;2320;54401
Dvůr Králové nad Labem;Okružní;2321;54401
Dvůr Králové nad Labem;Okružní;2322;54401
Dvůr Králové nad Labem;Okružní;2323;54401
Dvůr Králové nad Labem;Okružní;2324;54401
Dvůr Králové nad Labem;Okružní;2325;54401
Dvůr Králové nad Labem;Okružní;2326;54401
Dvůr Králové nad Labem;Okružní;2327;54401
Dvůr Králové nad Labem;Okružní;2328;54401
Dvůr Králové nad Labem;Okružní;2329;54401
Dvůr Králové nad Labem;Okružní;2330;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2331;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2332;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2333;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2334;54401
Dvůr Králové nad Labem;Erbenova;2335;54401
Dvůr Králové nad Labem;Erbenova;2336;54401
Dvůr Králové nad Labem;Erbenova;2337;54401
Dvůr Králové nad Labem;Erbenova;2338;54401
Dvůr Králové nad Labem;Pod Lesem;2339;54401
Dvůr Králové nad Labem;Na Vyhlídce;2340;54401
Dvůr Králové nad Labem;Na Vyhlídce;2341;54401
Dvůr Králové nad Labem;Na Vyhlídce;2342;54401
Dvůr Králové nad Labem;Na Vyhlídce;2343;54401
Dvůr Králové nad Labem;Nedbalova;2344;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2345;54401
Dvůr Králové nad Labem;Táboritská;2346;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2347;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2348;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2349;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2350;54401
Dvůr Králové nad Labem;Na Vyhlídce;2351;54401
Dvůr Králové nad Labem;Na Vyhlídce;2352;54401
Dvůr Králové nad Labem;Pod Lesem;2354;54401
Dvůr Králové nad Labem;Nedbalova;2356;54401
Dvůr Králové nad Labem;Na Vyhlídce;2357;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2358;54401
Dvůr Králové nad Labem;Bratří Čapků;2359;54401
Dvůr Králové nad Labem;Štefánikova;2360;54401
Dvůr Králové nad Labem;Štefánikova;2361;54401
Dvůr Králové nad Labem;Erbenova;2364;54401
Dvůr Králové nad Labem;Erbenova;2365;54401
Dvůr Králové nad Labem;Erbenova;2366;54401
Dvůr Králové nad Labem;Erbenova;2367;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2368;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2369;54401
Dvůr Králové nad Labem;Všehrdova;2370;54401
Dvůr Králové nad Labem;Zborovská;2371;54401
Dvůr Králové nad Labem;Na Příčce;2372;54401
Dvůr Králové nad Labem;Okružní;2373;54401
Dvůr Králové nad Labem;Seifertova;2374;54401
Dvůr Králové nad Labem;Slunečná;2375;54401
Dvůr Králové nad Labem;Slunečná;2376;54401
Dvůr Králové nad Labem;Slunečná;2377;54401
Dvůr Králové nad Labem;Slunečná;2378;54401
Dvůr Králové nad Labem;Slunečná;2379;54401
Dvůr Králové nad Labem;Slunečná;2380;54401
Dvůr Králové nad Labem;Krátká;2381;54401
Dvůr Králové nad Labem;Krkonošská;2382;54401
Dvůr Králové nad Labem;Zahradní;2383;54401
Dvůr Králové nad Labem;Pod Lesem;2384;54401
Dvůr Králové nad Labem;Okružní;2385;54401
Dvůr Králové nad Labem;Okružní;2386;54401
Dvůr Králové nad Labem;Okružní;2387;54401
Dvůr Králové nad Labem;Okružní;2388;54401
Dvůr Králové nad Labem;Okružní;2389;54401
Dvůr Králové nad Labem;Okružní;2390;54401
Dvůr Králové nad Labem;Okružní;2391;54401
Dvůr Králové nad Labem;Slunečná;2392;54401
Dvůr Králové nad Labem;Slunečná;2393;54401
Dvůr Králové nad Labem;Slunečná;2394;54401
Dvůr Králové nad Labem;Slunečná;2395;54401
Dvůr Králové nad Labem;Slunečná;2396;54401
Dvůr Králové nad Labem;Slunečná;2397;54401
Dvůr Králové nad Labem;Borovičky;2398;54401
Dvůr Králové nad Labem;5. května;2399;54401
Dvůr Králové nad Labem;5. května;2400;54401
Dvůr Králové nad Labem;Ve Strži;2401;54401
Dvůr Králové nad Labem;Na Vyhlídce;2402;54401
Dvůr Králové nad Labem;Na Vyhlídce;2403;54401
Dvůr Králové nad Labem;Slunečná;2404;54401
Dvůr Králové nad Labem;Slunečná;2405;54401
Dvůr Králové nad Labem;Slunečná;2406;54401
Dvůr Králové nad Labem;Slunečná;2407;54401
Dvůr Králové nad Labem;Slunečná;2408;54401
Dvůr Králové nad Labem;Slunečná;2409;54401
Dvůr Králové nad Labem;Zahradní;2410;54401
Dvůr Králové nad Labem;Táboritská;2411;54401
Dvůr Králové nad Labem;Okružní;2412;54401
Dvůr Králové nad Labem;Slunečná;2413;54401
Dvůr Králové nad Labem;Slunečná;2414;54401
Dvůr Králové nad Labem;Slunečná;2415;54401
Dvůr Králové nad Labem;Slunečná;2416;54401
Dvůr Králové nad Labem;Slunečná;2417;54401
Dvůr Králové nad Labem;Slunečná;2418;54401
Dvůr Králové nad Labem;Sadová;2419;54401
Dvůr Králové nad Labem;Sadová;2420;54401
Dvůr Králové nad Labem;Na Příčce;2421;54401
Dvůr Králové nad Labem;Na Příčce;2422;54401
Dvůr Králové nad Labem;Na Příčce;2423;54401
Dvůr Králové nad Labem;Na Příčce;2424;54401
Dvůr Králové nad Labem;Na Vyhlídce;2425;54401
Dvůr Králové nad Labem;Zahradní;2427;54401
Dvůr Králové nad Labem;Klicperova;2430;54401
Dvůr Králové nad Labem;Jana Žižky;2434;54401
Dvůr Králové nad Labem;Krátká;2435;54401
Dvůr Králové nad Labem;Rokycanova;2436;54401
Dvůr Králové nad Labem;Klicperova;2437;54401
Dvůr Králové nad Labem;Klicperova;2438;54401
Dvůr Králové nad Labem;Krkonošská;2439;54401
Dvůr Králové nad Labem;Klicperova;2440;54401
Dvůr Králové nad Labem;Klicperova;2441;54401
Dvůr Králové nad Labem;Antonína Wagnera;2442;54401
Dvůr Králové nad Labem;Antonína Wagnera;2443;54401
Dvůr Králové nad Labem;Všehrdova;2444;54401
Dvůr Králové nad Labem;Všehrdova;2445;54401
Dvůr Králové nad Labem;Ve Strži;2446;54401
Dvůr Králové nad Labem;Klicperova;2447;54401
Dvůr Králové nad Labem;Klicperova;2448;54401
Dvůr Králové nad Labem;Klicperova;2449;54401
Dvůr Králové nad Labem;Bubeníkova;2450;54401
Dvůr Králové nad Labem;Husitská;2451;54401
Dvůr Králové nad Labem;Bezručova;2452;54401
Dvůr Králové nad Labem;Pod Lesem;2453;54401
Dvůr Králové nad Labem;Hradecká;2454;54401
Dvůr Králové nad Labem;Hradecká;2455;54401
Dvůr Králové nad Labem;Hradecká;2456;54401
Dvůr Králové nad Labem;Bratří Čapků;2457;54401
Dvůr Králové nad Labem;Nová Tyršova;2458;54401
Dvůr Králové nad Labem;Na Kopečku;2459;54401
Dvůr Králové nad Labem;Na Příčce;2460;54401
Dvůr Králové nad Labem;Pod Lesem;2461;54401
Dvůr Králové nad Labem;Pod Lesem;2462;54401
Dvůr Králové nad Labem;Nedbalova;2463;54401
Dvůr Králové nad Labem;Nová Tyršova;2464;54401
Dvůr Králové nad Labem;Antonína Wagnera;2465;54401
Dvůr Králové nad Labem;Antonína Wagnera;2466;54401
Dvůr Králové nad Labem;Klicperova;2467;54401
Dvůr Králové nad Labem;Husitská;2468;54401
Dvůr Králové nad Labem;R. A. Dvorského;2469;54401
Dvůr Králové nad Labem;R. A. Dvorského;2470;54401
Dvůr Králové nad Labem;Klicperova;2471;54401
Dvůr Králové nad Labem;Klicperova;2472;54401
Dvůr Králové nad Labem;Klicperova;2473;54401
Dvůr Králové nad Labem;Klicperova;2474;54401
Dvůr Králové nad Labem;Klicperova;2475;54401
Dvůr Králové nad Labem;Klicperova;2476;54401
Dvůr Králové nad Labem;Klicperova;2477;54401
Dvůr Králové nad Labem;Klicperova;2478;54401
Dvůr Králové nad Labem;Klicperova;2479;54401
Dvůr Králové nad Labem;Klicperova;2480;54401
Dvůr Králové nad Labem;Klicperova;2481;54401
Dvůr Králové nad Labem;Klicperova;2482;54401
Dvůr Králové nad Labem;Klicperova;2483;54401
Dvůr Králové nad Labem;Klicperova;2484;54401
Dvůr Králové nad Labem;Klicperova;2485;54401
Dvůr Králové nad Labem;Klicperova;2486;54401
Dvůr Králové nad Labem;Klicperova;2487;54401
Dvůr Králové nad Labem;Klicperova;2488;54401
Dvůr Králové nad Labem;Klicperova;2489;54401
Dvůr Králové nad Labem;Klicperova;2490;54401
Dvůr Králové nad Labem;Klicperova;2491;54401
Dvůr Králové nad Labem;Klicperova;2492;54401
Dvůr Králové nad Labem;Klicperova;2493;54401
Dvůr Králové nad Labem;Klicperova;2494;54401
Dvůr Králové nad Labem;Krkonošská;2496;54401
Dvůr Králové nad Labem;Klicperova;2497;54401
Dvůr Králové nad Labem;Klicperova;2498;54401
Dvůr Králové nad Labem;Klicperova;2499;54401
Dvůr Králové nad Labem;Klicperova;2500;54401
Dvůr Králové nad Labem;Sylvárov;2501;54401
Dvůr Králové nad Labem;Sylvárov;2502;54401
Dvůr Králové nad Labem;Sylvárov;2503;54401
Dvůr Králové nad Labem;Sylvárov;2504;54401
Dvůr Králové nad Labem;Sylvárov;2505;54401
Dvůr Králové nad Labem;Sylvárov;2507;54401
Dvůr Králové nad Labem;Sylvárov;2508;54401
Dvůr Králové nad Labem;Sylvárov;2509;54401
Dvůr Králové nad Labem;Sylvárov;2510;54401
Dvůr Králové nad Labem;Sylvárov;2511;54401
Dvůr Králové nad Labem;Sylvárov;2512;54401
Dvůr Králové nad Labem;Sylvárov;2513;54401
Dvůr Králové nad Labem;Sylvárov;2514;54401
Dvůr Králové nad Labem;Sylvárov;2515;54401
Dvůr Králové nad Labem;Sylvárov;2516;54401
Dvůr Králové nad Labem;Sylvárov;2518;54401
Dvůr Králové nad Labem;Sylvárov;2520;54401
Dvůr Králové nad Labem;Sylvárov;2521;54401
Dvůr Králové nad Labem;Příčná;2526;54401
Dvůr Králové nad Labem;5. května;2528;54401
Dvůr Králové nad Labem;Sylvárov;2533;54401
Dvůr Králové nad Labem;Nádražní pěšina;2535;54401
Dvůr Králové nad Labem;Nádražní pěšina;2536;54401
Dvůr Králové nad Labem;V Zahrádkách;2538;54401
Dvůr Králové nad Labem;Sylvárovská;2539;54401
Dvůr Králové nad Labem;Příčná;2540;54401
Dvůr Králové nad Labem;Příčná;2541;54401
Dvůr Králové nad Labem;Příčná;2542;54401
Dvůr Králové nad Labem;V Zahrádkách;2544;54401
Dvůr Králové nad Labem;V Zahrádkách;2545;54401
Dvůr Králové nad Labem;V Zahrádkách;2547;54401
Dvůr Králové nad Labem;V Zahrádkách;2548;54401
Dvůr Králové nad Labem;Sylvárovská;2550;54401
Dvůr Králové nad Labem;V Zahrádkách;2551;54401
Dvůr Králové nad Labem;V Zahrádkách;2553;54401
Dvůr Králové nad Labem;Příčná;2554;54401
Dvůr Králové nad Labem;Příčná;2555;54401
Dvůr Králové nad Labem;V Zahrádkách;2556;54401
Dvůr Králové nad Labem;Sylvárov;2557;54401
Dvůr Králové nad Labem;V Zahrádkách;2559;54401
Dvůr Králové nad Labem;V Zahrádkách;2560;54401
Dvůr Králové nad Labem;Sylvárovská;2566;54401
Dvůr Králové nad Labem;Sylvárovská;2567;54401
Dvůr Králové nad Labem;Seifertova;2570;54401
Dvůr Králové nad Labem;Seifertova;2571;54401
Dvůr Králové nad Labem;Seifertova;2572;54401
Dvůr Králové nad Labem;Seifertova;2573;54401
Dvůr Králové nad Labem;Seifertova;2574;54401
Dvůr Králové nad Labem;Seifertova;2575;54401
Dvůr Králové nad Labem;Seifertova;2576;54401
Dvůr Králové nad Labem;Seifertova;2577;54401
Dvůr Králové nad Labem;Seifertova;2578;54401
Dvůr Králové nad Labem;Seifertova;2579;54401
Dvůr Králové nad Labem;Seifertova;2580;54401
Dvůr Králové nad Labem;Seifertova;2581;54401
Dvůr Králové nad Labem;Seifertova;2582;54401
Dvůr Králové nad Labem;Seifertova;2583;54401
Dvůr Králové nad Labem;Seifertova;2584;54401
Dvůr Králové nad Labem;Seifertova;2585;54401
Dvůr Králové nad Labem;Seifertova;2586;54401
Dvůr Králové nad Labem;Seifertova;2587;54401
Dvůr Králové nad Labem;Seifertova;2588;54401
Dvůr Králové nad Labem;Seifertova;2589;54401
Dvůr Králové nad Labem;Seifertova;2590;54401
Dvůr Králové nad Labem;Seifertova;2591;54401
Dvůr Králové nad Labem;Seifertova;2592;54401
Dvůr Králové nad Labem;Seifertova;2593;54401
Dvůr Králové nad Labem;Seifertova;2594;54401
Dvůr Králové nad Labem;Seifertova;2595;54401
Dvůr Králové nad Labem;Seifertova;2596;54401
Dvůr Králové nad Labem;Seifertova;2597;54401
Dvůr Králové nad Labem;Seifertova;2599;54401
Dvůr Králové nad Labem;Seifertova;2600;54401
Dvůr Králové nad Labem;Seifertova;2601;54401
Dvůr Králové nad Labem;Seifertova;2602;54401
Dvůr Králové nad Labem;Seifertova;2603;54401
Dvůr Králové nad Labem;Seifertova;2604;54401
Dvůr Králové nad Labem;Rybova;2605;54401
Dvůr Králové nad Labem;Seifertova;2606;54401
Dvůr Králové nad Labem;Seifertova;2607;54401
Dvůr Králové nad Labem;Seifertova;2608;54401
Dvůr Králové nad Labem;Seifertova;2609;54401
Dvůr Králové nad Labem;Seifertova;2610;54401
Dvůr Králové nad Labem;Seifertova;2611;54401
Dvůr Králové nad Labem;Bratří Čapků;2612;54401
Dvůr Králové nad Labem;Čechova;2616;54401
Dvůr Králové nad Labem;Bratří Čapků;2617;54401
Dvůr Králové nad Labem;Kotkova;2618;54401
Dvůr Králové nad Labem;Kotkova;2619;54401
Dvůr Králové nad Labem;Čechova;2620;54401
Dvůr Králové nad Labem;Čechova;2621;54401
Dvůr Králové nad Labem;Čechova;2622;54401
Dvůr Králové nad Labem;Čechova;2623;54401
Dvůr Králové nad Labem;Čechova;2624;54401
Dvůr Králové nad Labem;Čechova;2625;54401
Dvůr Králové nad Labem;Čechova;2626;54401
Dvůr Králové nad Labem;Fibichova;2627;54401
Dvůr Králové nad Labem;Fibichova;2628;54401
Dvůr Králové nad Labem;Josefa Vágnera;2630;54401
Dvůr Králové nad Labem;Josefa Vágnera;2631;54401
Dvůr Králové nad Labem;Klicperova;2632;54401
Dvůr Králové nad Labem;Zahradní;2633;54401
Dvůr Králové nad Labem;Na Příčce;2634;54401
Dvůr Králové nad Labem;Všehrdova;2635;54401
Dvůr Králové nad Labem;Okružní;2636;54401
Dvůr Králové nad Labem;R. A. Dvorského;2637;54401
Dvůr Králové nad Labem;R. A. Dvorského;2638;54401
Dvůr Králové nad Labem;R. A. Dvorského;2639;54401
Dvůr Králové nad Labem;Blahoslavova;2640;54401
Dvůr Králové nad Labem;Husitská;2641;54401
Dvůr Králové nad Labem;Borovičky;2642;54401
Dvůr Králové nad Labem;Slunečná;2644;54401
Dvůr Králové nad Labem;Pod Lesem;2645;54401
Dvůr Králové nad Labem;Rybova;2646;54401
Dvůr Králové nad Labem;Městská Podstráň;2647;54401
Dvůr Králové nad Labem;Hradecká;2648;54401
Dvůr Králové nad Labem;Drtinova;2649;54401
Dvůr Králové nad Labem;Ve Strži;2650;54401
Dvůr Králové nad Labem;Vorlech;2652;54401
Dvůr Králové nad Labem;Sochorova;2653;54401
Dvůr Králové nad Labem;Sochorova;2654;54401
Dvůr Králové nad Labem;Sochorova;2655;54401
Dvůr Králové nad Labem;Sochorova;2656;54401
Dvůr Králové nad Labem;17. listopadu;2657;54401
Dvůr Králové nad Labem;Zborovská;2659;54401
Dvůr Králové nad Labem;Zborovská;2660;54401
Dvůr Králové nad Labem;Nová Tyršova;2661;54401
Dvůr Králové nad Labem;Nerudova;2662;54401
Dvůr Králové nad Labem;Na Kopečku;2663;54401
Dvůr Králové nad Labem;Vrchlického;2664;54401
Dvůr Králové nad Labem;Klicperova;2666;54401
Dvůr Králové nad Labem;Klicperova;2667;54401
Dvůr Králové nad Labem;Klicperova;2668;54401
Dvůr Králové nad Labem;Bratří Čapků;2669;54401
Dvůr Králové nad Labem;Jaroslava Biliny;2670;54401
Dvůr Králové nad Labem;Karlov;2671;54401
Dvůr Králové nad Labem;Karlov;2672;54401
Dvůr Králové nad Labem;Karlov;2673;54401
Dvůr Králové nad Labem;Karlov;2674;54401
Dvůr Králové nad Labem;Fibichova;2675;54401
Dvůr Králové nad Labem;Fibichova;2676;54401
Dvůr Králové nad Labem;Bratří Čapků;2677;54401
Dvůr Králové nad Labem;Bratří Čapků;2678;54401
Dvůr Králové nad Labem;Bratří Čapků;2679;54401
Dvůr Králové nad Labem;Bratří Čapků;2680;54401
Dvůr Králové nad Labem;Vančurova;2681;54401
Dvůr Králové nad Labem;Vančurova;2682;54401
Dvůr Králové nad Labem;Vančurova;2683;54401
Dvůr Králové nad Labem;Vančurova;2684;54401
Dvůr Králové nad Labem;Vančurova;2685;54401
Dvůr Králové nad Labem;Vančurova;2686;54401
Dvůr Králové nad Labem;Vančurova;2687;54401
Dvůr Králové nad Labem;Vančurova;2688;54401
Dvůr Králové nad Labem;Vančurova;2689;54401
Dvůr Králové nad Labem;Vančurova;2690;54401
Dvůr Králové nad Labem;Vančurova;2691;54401
Dvůr Králové nad Labem;Vančurova;2692;54401
Dvůr Králové nad Labem;Vančurova;2693;54401
Dvůr Králové nad Labem;Vančurova;2694;54401
Dvůr Králové nad Labem;Vančurova;2695;54401
Dvůr Králové nad Labem;Vančurova;2696;54401
Dvůr Králové nad Labem;Vančurova;2697;54401
Dvůr Králové nad Labem;Vančurova;2698;54401
Dvůr Králové nad Labem;Nerudova;2699;54401
Dvůr Králové nad Labem;Husitská;2700;54401
Dvůr Králové nad Labem;Bubeníkova;2701;54401
Dvůr Králové nad Labem;Husitská;2702;54401
Dvůr Králové nad Labem;Husitská;2703;54401
Dvůr Králové nad Labem;Husitská;2704;54401
Dvůr Králové nad Labem;Husitská;2705;54401
Dvůr Králové nad Labem;Husitská;2706;54401
Dvůr Králové nad Labem;Husitská;2707;54401
Dvůr Králové nad Labem;Husitská;2708;54401
Dvůr Králové nad Labem;Vančurova;2709;54401
Dvůr Králové nad Labem;Vančurova;2710;54401
Dvůr Králové nad Labem;Vančurova;2711;54401
Dvůr Králové nad Labem;Vančurova;2712;54401
Dvůr Králové nad Labem;Vančurova;2713;54401
Dvůr Králové nad Labem;Vančurova;2714;54401
Dvůr Králové nad Labem;Vančurova;2715;54401
Dvůr Králové nad Labem;Vančurova;2716;54401
Dvůr Králové nad Labem;Vančurova;2717;54401
Dvůr Králové nad Labem;Vančurova;2718;54401
Dvůr Králové nad Labem;Vančurova;2719;54401
Dvůr Králové nad Labem;Vančurova;2720;54401
Dvůr Králové nad Labem;Vančurova;2721;54401
Dvůr Králové nad Labem;Vančurova;2722;54401
Dvůr Králové nad Labem;Vančurova;2723;54401
Dvůr Králové nad Labem;Vančurova;2724;54401
Dvůr Králové nad Labem;Vančurova;2725;54401
Dvůr Králové nad Labem;Na Výsluní;2727;54401
Dvůr Králové nad Labem;Na Výsluní;2728;54401
Dvůr Králové nad Labem;Na Výsluní;2729;54401
Dvůr Králové nad Labem;Na Výsluní;2730;54401
Dvůr Králové nad Labem;Na Výsluní;2731;54401
Dvůr Králové nad Labem;Na Výsluní;2732;54401
Dvůr Králové nad Labem;Na Výsluní;2733;54401
Dvůr Králové nad Labem;Na Výsluní;2734;54401
Dvůr Králové nad Labem;Na Výsluní;2735;54401
Dvůr Králové nad Labem;Na Výsluní;2736;54401
Dvůr Králové nad Labem;Na Výsluní;2737;54401
Dvůr Králové nad Labem;Na Výsluní;2738;54401
Dvůr Králové nad Labem;Na Výsluní;2739;54401
Dvůr Králové nad Labem;Na Výsluní;2740;54401
Dvůr Králové nad Labem;Na Výsluní;2741;54401
Dvůr Králové nad Labem;Na Výsluní;2742;54401
Dvůr Králové nad Labem;Na Výsluní;2743;54401
Dvůr Králové nad Labem;Na Výsluní;2744;54401
Dvůr Králové nad Labem;Na Výsluní;2745;54401
Dvůr Králové nad Labem;Na Výsluní;2746;54401
Dvůr Králové nad Labem;Na Výsluní;2747;54401
Dvůr Králové nad Labem;Tyršova;2749;54401
Dvůr Králové nad Labem;Tyršova;2750;54401
Dvůr Králové nad Labem;R. A. Dvorského;2751;54401
Dvůr Králové nad Labem;R. A. Dvorského;2752;54401
Dvůr Králové nad Labem;R. A. Dvorského;2753;54401
Dvůr Králové nad Labem;R. A. Dvorského;2754;54401
Dvůr Králové nad Labem;Sadová;2755;54401
Dvůr Králové nad Labem;Zborovská;2756;54401
Dvůr Králové nad Labem;Zborovská;2757;54401
Dvůr Králové nad Labem;Zborovská;2758;54401
Dvůr Králové nad Labem;Zborovská;2759;54401
Dvůr Králové nad Labem;Přímá;2760;54401
Dvůr Králové nad Labem;Přímá;2761;54401
Dvůr Králové nad Labem;Přímá;2762;54401
Dvůr Králové nad Labem;Přímá;2763;54401
Dvůr Králové nad Labem;Přímá;2764;54401
Dvůr Králové nad Labem;Přímá;2765;54401
Dvůr Králové nad Labem;Přímá;2766;54401
Dvůr Králové nad Labem;Přímá;2767;54401
Dvůr Králové nad Labem;Přímá;2768;54401
Dvůr Králové nad Labem;Libušina;2769;54401
Dvůr Králové nad Labem;Libušina;2770;54401
Dvůr Králové nad Labem;Libušina;2771;54401
Dvůr Králové nad Labem;Libušina;2772;54401
Dvůr Králové nad Labem;Libušina;2773;54401
Dvůr Králové nad Labem;Libušina;2774;54401
Dvůr Králové nad Labem;Libušina;2775;54401
Dvůr Králové nad Labem;Jana Žižky;2776;54401
Dvůr Králové nad Labem;Trocnovská;2777;54401
Dvůr Králové nad Labem;Na Příčce;2778;54401
Dvůr Králové nad Labem;Fibichova;2779;54401
Dvůr Králové nad Labem;Fibichova;2780;54401
Dvůr Králové nad Labem;Fibichova;2781;54401
Dvůr Králové nad Labem;Fibichova;2782;54401
Dvůr Králové nad Labem;Fibichova;2783;54401
Dvůr Králové nad Labem;Fibichova;2784;54401
Dvůr Králové nad Labem;Nedbalova;2786;54401
Dvůr Králové nad Labem;Ve Strži;2787;54401
Dvůr Králové nad Labem;Ve Strži;2788;54401
Dvůr Králové nad Labem;Purkyňova;2789;54401
Dvůr Králové nad Labem;Slovany;2790;54401
Dvůr Králové nad Labem;Slovany;2791;54401
Dvůr Králové nad Labem;Slunečná;2792;54401
Dvůr Králové nad Labem;Okružní;2793;54401
Dvůr Králové nad Labem;Rybova;2794;54401
Dvůr Králové nad Labem;5. května;2795;54401
Dvůr Králové nad Labem;Rokycanova;2796;54401
Dvůr Králové nad Labem;Nerudova;2797;54401
Dvůr Králové nad Labem;Čechova;2798;54401
Dvůr Králové nad Labem;Josefa Suka;2801;54401
Dvůr Králové nad Labem;Chelčického;2802;54401
Dvůr Králové nad Labem;Bratří Čapků;2803;54401
Dvůr Králové nad Labem;Spojených národů;2805;54401
Dvůr Králové nad Labem;Spojených národů;2807;54401
Dvůr Králové nad Labem;Spojených národů;2808;54401
Dvůr Králové nad Labem;Klicperova;2809;54401
Dvůr Králové nad Labem;Klicperova;2810;54401
Dvůr Králové nad Labem;Zborovská;2811;54401
Dvůr Králové nad Labem;Žirecká;2812;54401
Dvůr Králové nad Labem;Leoše Janáčka;2814;54401
Dvůr Králové nad Labem;Smetanova;2815;54401
Dvůr Králové nad Labem;Milady Horákové;2816;54401
Dvůr Králové nad Labem;Nedbalova;2817;54401
Dvůr Králové nad Labem;Borovičky;2818;54401
Dvůr Králové nad Labem;Leoše Janáčka;2819;54401
Dvůr Králové nad Labem;Na Příčce;2820;54401
Dvůr Králové nad Labem;Na Příčce;2821;54401
Dvůr Králové nad Labem;Na Příčce;2822;54401
Dvůr Králové nad Labem;Na Příčce;2823;54401
Dvůr Králové nad Labem;Raisova;2824;54401
